Ticker,TickerType,Company,Traded,Transaction,Trade_Size_USD,Status,Subholding,Description,Name,Filed,Party,District,Chamber,Comments,Quiver_Upload_Time,excess_return,State,last_modified,traded_date,filed_date,ticker_clean,excess_return_30d,excess_return_90d,good_trade_30d,good_trade_90d
FIS,ST,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,6.48630499164436,New Jersey,2023-11-16,2023-09-15,2023-10-15,FIS,5.833876043510655,-0.031164486582779816,True,False
FANUY,ST,FANUC CORPORATION UNSPONSORED ADR,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-8.93492330199813,New Jersey,2023-11-16,2023-09-15,2023-10-15,FANUY,0.3310431589198637,3.261708792089024,True,True
FOXF,ST,FOX FACTORY HOLDING CORP.,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-69.8414352229405,New Jersey,2023-11-16,2023-09-15,2023-10-15,FOXF,7.632460037925037,42.102915312099185,True,True
NEE,ST,"NEXTERA ENERGY, INC.","Friday, September 15, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-10-13,R, OK01,House,,2023-10-13,-27.4608316444202,Oklahoma,2023-11-16,2023-09-15,2023-10-13,NEE,-19.051809146831754,-14.586974328991364,False,False
ALGT,ST,ALLEGIANT TRAVEL COMPANY,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-35.1010408975327,New Jersey,2023-11-16,2023-09-15,2023-10-15,ALGT,9.939278758624337,10.138061111004715,True,True
D,ST,"DOMINION ENERGY, INC.","Friday, September 15, 2023",Sale,"$15,001 - $50,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-16.289742229056,New Jersey,2023-11-16,2023-09-15,2023-10-15,D,11.171326770889124,4.626119230160897,True,True
IART,ST,INTEGRA LIFESCIENCES HOLDINGS CORPORATION,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-27.430039827103,New Jersey,2023-11-16,2023-09-15,2023-10-15,IART,1.4309291765421395,-3.7661169827985175,True,False
SBUX,ST,STARBUCKS CORPORATION,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-21.3393404714898,New Jersey,2023-11-16,2023-09-15,2023-10-15,SBUX,0.957831528963693,4.376609754306537,True,True
BCRX,ST,"BIOCRYST PHARMACEUTICALS, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-41.9972684436307,New Jersey,2023-11-16,2023-09-15,2023-10-15,BCRX,11.561422622597828,12.18106538703111,True,True
XNGSY,ST,ENN ENERGY HOLDINGS LTD UNSPONSORED ADR,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-3.99097825529338,New Jersey,2023-11-16,2023-09-15,2023-10-15,XNGSY,-10.552712190271595,13.214154936944212,False,True
IFF,ST,"INTERNATIONAL FLAVORS & FRAGRANCES, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW,,,Robert J. Wittman,2023-10-19,R, VA01,House,,2023-10-20,4.9955485672098,Virginia,2023-11-16,2023-09-15,2023-10-19,IFF,2.12903922149289,-10.083557861407133,True,False
PNGAY,ST,PING AN INSURANCE,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-39.2907563113906,New Jersey,2023-11-16,2023-09-15,2023-10-15,PNGAY,4.474406374608209,33.68786286288072,True,True
CSPCY,ST,CSPC PHARMS GRP U/ADR,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,0.31615327542184,New Jersey,2023-11-16,2023-09-15,2023-10-15,CSPCY,-0.7028396973726481,-13.133992071525856,False,False
FSLR,ST,"FIRST SOLAR, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-30.2901702651981,New Jersey,2023-11-16,2023-09-15,2023-10-15,FSLR,11.353460610989053,15.127530112971144,True,True
NCLTY,ST,NITORI HOLDINGS CO U/ADR,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,14.9929950513145,New Jersey,2023-11-16,2023-09-15,2023-10-15,NCLTY,8.924112794794059,-1.957141688619668,True,False
VIAV,ST,VIAVI SOLUTIONS INC.,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-14.8884463309182,New Jersey,2023-11-16,2023-09-15,2023-10-15,VIAV,15.63715893867661,8.486232813861195,True,True
GMAB,ST,GENMAB A/S - AMERICAN DEPOSITARY SHARES,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-36.1590055084709,New Jersey,2023-11-16,2023-09-15,2023-10-15,GMAB,12.573752528415504,23.032296950932064,True,True
FIS,ST,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW,,,Robert J. Wittman,2023-10-19,R, VA01,House,,2023-10-20,6.48630499164436,Virginia,2023-11-16,2023-09-15,2023-10-19,FIS,5.833876043510655,-0.031164486582779816,True,False
VCYT,ST,"VERACYTE, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-30.75843224741,New Jersey,2023-11-16,2023-09-15,2023-10-15,VCYT,13.326648003563124,-7.523183469559913,True,False
ADYEY,ST,ADYEN NV UNSP/ADR,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,93.8490809583684,New Jersey,2023-11-16,2023-09-15,2023-10-15,ADYEY,-2.646731991202189,-65.19042389878398,False,False
GOOG,ST,ALPHABET INC. - CLASS C CAPITAL STOCK,"Friday, September 15, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-12.1917045314753,New Jersey,2023-11-16,2023-09-15,2023-10-15,GOOG,3.3067626977791975,-9.737317233282738,True,False
VZ,ST,VERIZON COMMUNICATIONS INC.,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,1.8789269495556,New Jersey,2023-11-16,2023-09-15,2023-10-15,VZ,5.793772507046735,-6.0248947533647845,True,False
EXAS,ST,EXACT SCIENCES CORPORATION,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-39.7291449690716,New Jersey,2023-11-16,2023-09-15,2023-10-15,EXAS,10.991933050455472,17.630268377796,True,True
SLGN,ST,SILGAN HOLDINGS INC.,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-13.8081509917396,New Jersey,2023-11-16,2023-09-15,2023-10-15,SLGN,4.299483872992926,5.004224861863715,True,True
DAVA,ST,ENDAVA PLC AMERICAN DEPOSITARY SHARES,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-44.8673168163328,New Jersey,2023-11-16,2023-09-15,2023-10-15,DAVA,-14.045976395371518,-30.477722917045824,False,False
SHYF,ST,"THE SHYFT GROUP, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-45.6945587016767,New Jersey,2023-11-16,2023-09-15,2023-10-15,SHYF,7.326530430607736,22.339272764620567,True,True
TWKS,ST,"THOUGHTWORKS HOLDING, INC.","Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-59.4594951329257,New Jersey,2023-11-16,2023-09-15,2023-10-15,TWKS,10.4663636145103,0.4063362501084411,True,True
UTZ,ST,UTZ BRANDS INC CLASS A,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,12.1558786980403,New Jersey,2023-11-16,2023-09-15,2023-10-15,UTZ,15.30396592631601,5.212274073273737,True,True
SGIOY,ST,SHIONOGI & CO LTD UNSPONSORED ADR,"Friday, September 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-2.10722612290162,New Jersey,2023-11-16,2023-09-15,2023-10-15,SGIOY,-2.173027238266123,-3.3956011191661473,False,False
MSFT,ST,MICROSOFT CORPORATION,"Friday, September 15, 2023",Sale,"$15,001 - $50,000",NEW,,,Michael C. Burgess,2023-10-03,R, TX26,House,,2023-10-04,11.1138404079334,Texas,2023-11-16,2023-09-15,2023-10-03,MSFT,-2.4560957013846862,-4.764322831826573,False,False
HD,ST,"HOME DEPOT, INC.","Thursday, September 14, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2023-10-05,D, TX37,House,,2023-10-08,-0.32946316250518,Texas,2023-11-16,2023-09-14,2023-10-05,HD,-6.880622596674302,-0.30617762821771866,False,False
TXN,Stock,Texas Instruments Incorporated - Common Stock,"Thursday, September 14, 2023",Purchase,"$50,001 - $100,000",New,,,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,-9.65999785095164,Alabama,2023-10-15,2023-09-14,2023-10-13,TXN,-4.157933535292935,-7.037036287936916,False,False
HD,ST,"HOME DEPOT, INC.","Thursday, September 14, 2023",Purchase,"$1,001 - $15,000",,,,Kevin Hern,2023-10-13,R, OK01,House,,2023-10-13,-0.32946316250518,Oklahoma,2023-11-16,2023-09-14,2023-10-13,HD,-6.880622596674302,-0.30617762821771866,False,False
CLF,Stock,Cleveland-Cliffs Inc. Common Stock,"Thursday, September 14, 2023",Purchase,"$1,001 - $15,000",New,,,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,21.6009041485533,Alabama,2023-10-15,2023-09-14,2023-10-13,CLF,7.979806189191995,19.18262584646242,True,True
HD,ST,"HOME DEPOT, INC.","Thursday, September 14, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY FOUNDATION,DIVIDEND REINVESTMENT,Kevin Hern,2023-10-13,R, OK01,House,,2023-10-13,-0.32946316250518,Oklahoma,2023-11-16,2023-09-14,2023-10-13,HD,-6.880622596674302,-0.30617762821771866,False,False
UNP,ST,UNION PACIFIC CORPORATION,"Wednesday, September 13, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,0.546280997664669,Utah,2023-11-16,2023-09-13,2023-10-04,UNP,-1.0614013130778255,-5.850442771524933,False,False
AXP,Stock,American Express Company Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,22.7365466989553,Oklahoma,2023-10-13,2023-09-13,2023-10-12,AXP,-1.9259759657864084,3.532252478560882,False,True
HON,Stock,Honeywell International Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-11.3549260857971,Oklahoma,2023-10-13,2023-09-13,2023-10-12,HON,-1.0650659873740587,1.2322860939526947,False,True
UNP,Stock,Union Pacific Corporation Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,0.546280997664669,Oklahoma,2023-10-13,2023-09-13,2023-10-12,UNP,1.0614013130778255,5.850442771524933,True,True
KO,Stock,Coca-Cola Company,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-12.0747426259298,Oklahoma,2023-10-13,2023-09-13,2023-10-12,KO,-6.370743665852984,-2.268503449299475,False,False
LRCX,Stock,Lam Research Corp,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,23.6341488818174,Oklahoma,2023-10-13,2023-09-13,2023-10-12,LRCX,1.0704895990578778,7.0739090324450915,True,True
EMR,Stock,Emerson Electric Company,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-1.32218261772301,Oklahoma,2023-10-13,2023-09-13,2023-10-12,EMR,0.13682406420270077,-11.357391514351589,True,False
RTX,Stock,RTX Corporation Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,8.44954529190857,Oklahoma,2023-10-13,2023-09-13,2023-10-12,RTX,0.06900519451107368,3.3070829225220644,True,True
GOOGL,Stock,Alphabet Cl A,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-11.2691133595846,Oklahoma,2023-10-13,2023-09-13,2023-10-12,GOOGL,3.601629682555585,-7.010319814555476,True,False
COP,Stock,ConocoPhillips Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-16.3947481593835,Oklahoma,2023-10-13,2023-09-13,2023-10-12,COP,5.211044029665512,-13.143376157633146,True,False
PG,Stock,Procter & Gamble Company,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-9.12369304269022,Oklahoma,2023-10-13,2023-09-13,2023-10-12,PG,-2.360789424633858,-8.61588772510078,False,False
EW,Stock,Edwards Lifesciences Corporation Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,11.6194532482671,Oklahoma,2023-10-13,2023-09-13,2023-10-12,EW,-0.1401900749053997,-5.298446956968794,False,False
QCOM,Stock Option,QUALCOMM Incorporated - Common Stock,"Wednesday, September 13, 2023",Sale (Full),"$15,001 - $50,000",New,,Option Type: Put Strike price: $110.00  Expires: 06/21/2024,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,33.8986916656513,Alabama,2023-10-15,2023-09-13,2023-10-13,QCOM,0.4072017382691806,-17.396887388116646,True,False
PANW,ST,"PALO ALTO NETWORKS, INC.","Wednesday, September 13, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,0.0253233802966317,Utah,2023-11-16,2023-09-13,2023-10-04,PANW,8.449168781970739,20.12780860297836,True,True
INTC,Stock Option,Intel Corporation - Common Stock,"Wednesday, September 13, 2023",Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $45.00  Expires: 04/19/2024,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,-4.38639293781036,Alabama,2023-10-15,2023-09-13,2023-10-13,INTC,3.9520938268998718,-9.823620667884402,True,False
AAPL,Stock,Apple Inc. - Common Stock,"Wednesday, September 13, 2023",Purchase,"$50,001 - $100,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-15.4514999134774,Oklahoma,2023-10-13,2023-09-13,2023-10-12,AAPL,5.789626872116205,7.821970386265176,True,True
SPGI,Stock,S&P Global Inc. Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-6.08427453929935,Oklahoma,2023-10-13,2023-09-13,2023-10-12,SPGI,-3.5789714865258615,5.5351307969923935,False,True
LLY,ST,ELI LILLY AND COMPANY,"Wednesday, September 13, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,11.3912611286489,Utah,2023-11-16,2023-09-13,2023-10-04,LLY,4.849393049727768,-6.303169915588713,True,False
LLY,Stock,Eli Lilly and Company,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,11.3912611286489,Oklahoma,2023-10-13,2023-09-13,2023-10-12,LLY,4.849393049727768,-6.303169915588713,True,False
MRK,ST,"MERCK & COMPANY, INC. COMMON STOCK","Wednesday, September 13, 2023",Sale,"$1,001 - $15,000",NEW,,,Michael C. Burgess,2023-10-03,R, TX26,House,,2023-10-04,-1.82199171251402,Texas,2023-11-16,2023-09-13,2023-10-03,MRK,0.3985400779077941,7.145507758923763,True,True
V,Stock,Visa Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-0.331488800797493,Oklahoma,2023-10-13,2023-09-13,2023-10-12,V,-0.9734106702357637,0.7876450904078514,False,True
QCOM,Stock,QUALCOMM Incorporated - Common Stock,"Wednesday, September 13, 2023",Sale (Full),"$250,001 - $500,000",New,,,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,33.8986916656513,Alabama,2023-10-15,2023-09-13,2023-10-13,QCOM,0.4072017382691806,-17.396887388116646,True,False
TMUS,Stock,T-Mobile US,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-0.185451443889354,Oklahoma,2023-10-13,2023-09-13,2023-10-12,TMUS,3.2463152183967225,9.439724423457129,True,True
ELV,Stock,"Elevance Health, Inc. Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,1.23095181366907,Oklahoma,2023-10-13,2023-09-13,2023-10-12,ELV,5.590125811609237,5.1567537449437095,True,True
CAT,Stock,"Caterpillar, Inc. Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,11.2114091199859,Oklahoma,2023-10-13,2023-09-13,2023-10-12,CAT,0.23402867866806343,-9.196965758297404,True,False
MA,Stock,Mastercard Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-0.239024524596143,Oklahoma,2023-10-13,2023-09-13,2023-10-12,MA,-1.2624843425539156,-2.8764926811192026,False,False
JPM,Stock,JP Morgan Chase & Co. Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,15.4386522216242,Oklahoma,2023-10-13,2023-09-13,2023-10-12,JPM,4.212164035269083,5.691883718505064,True,True
CRM,Stock,"Salesforce, Inc. Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,19.9813013548652,Oklahoma,2023-10-13,2023-09-13,2023-10-12,CRM,-3.3683433475446,13.262063061403385,False,True
AMZN,Stock,Amazon.com Inc,"Wednesday, September 13, 2023",Purchase,"$50,001 - $100,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,5.87541327421186,Oklahoma,2023-10-13,2023-09-13,2023-10-12,AMZN,-7.27079561583156,-2.1297721680909376,False,False
TXN,Stock,Texas Instruments Incorporated - Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-9.57409672568481,Oklahoma,2023-10-13,2023-09-13,2023-10-12,TXN,-3.937587648068075,-7.86366606275708,False,False
DE,Stock,Deere & Company,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-19.2226956624943,Oklahoma,2023-10-13,2023-09-13,2023-10-12,DE,-2.2364299903272267,-14.596057889173775,False,False
JNJ,ST,JOHNSON & JOHNSON,"Wednesday, September 13, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,-18.0817072916022,Utah,2023-11-16,2023-09-13,2023-10-04,JNJ,1.2277483320537685,9.384791072048648,True,True
ZTS,Stock,Zoetis Inc. Class A Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-19.7201270156674,Oklahoma,2023-10-13,2023-09-13,2023-10-12,ZTS,-1.0606353342770602,1.2578610614936814,False,True
BSX,Stock,Boston Scientific Corp,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,9.9536728686588,Oklahoma,2023-10-13,2023-09-13,2023-10-12,BSX,-3.7911185378485923,1.2237365456808647,False,True
QCOM,Stock Option,QUALCOMM Incorporated - Common Stock,"Wednesday, September 13, 2023",Purchase,"$1,001 - $15,000",New,,Option Type: Call Strike price: $125.00  Expires: 03/15/2024,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,33.8986916656513,Alabama,2023-10-15,2023-09-13,2023-10-13,QCOM,-0.4072017382691806,17.396887388116646,False,True
EMR,ST,EMERSON ELECTRIC COMPANY,"Wednesday, September 13, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,-1.32218261772301,Utah,2023-11-16,2023-09-13,2023-10-04,EMR,0.13682406420270077,-11.357391514351589,True,False
PANW,Stock,"Palo Alto Networks, Inc. - Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,0.0253233802966317,Oklahoma,2023-10-13,2023-09-13,2023-10-12,PANW,8.449168781970739,20.12780860297836,True,True
AMAT,Stock,"Applied Materials, Inc. - Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,22.8591720225471,Oklahoma,2023-10-13,2023-09-13,2023-10-12,AMAT,0.7468679364172837,4.797127824683423,True,True
ADBE,Stock,Adobe Systems Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-25.5764555631947,Oklahoma,2023-10-13,2023-09-13,2023-10-12,ADBE,2.2590626951185966,10.524535495272058,True,True
ADBE,ST,ADOBE INC.,"Wednesday, September 13, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,-25.5764555631947,Utah,2023-11-16,2023-09-13,2023-10-04,ADBE,-2.2590626951185966,-10.524535495272058,False,False
CSX,Stock,CSX Corporation - Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,6.67430641974964,Oklahoma,2023-10-13,2023-09-13,2023-10-12,CSX,5.224533824257172,4.97260047667154,True,True
NVDA,Stock,NVIDIA Corporation - Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,78.5721073521413,Oklahoma,2023-10-13,2023-09-13,2023-10-12,NVDA,3.0734059603212627,0.8297661847091575,True,True
AMD,Stock,"Advanced Micro Devices, Inc. - Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,62.8449071980995,Oklahoma,2023-10-13,2023-09-13,2023-10-12,AMD,0.6937150741824993,23.814290528096336,True,True
VLO,Stock,Valero Energy Corporation Common Stock,"Wednesday, September 13, 2023",Purchase,"$50,001 - $100,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-2.01475004454943,Oklahoma,2023-10-13,2023-09-13,2023-10-12,VLO,-10.229607925187578,-20.841226059237595,False,False
ABT,Stock,Abbott Laboratories Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-2.07410875308472,Oklahoma,2023-10-13,2023-09-13,2023-10-12,ABT,-8.384195279066109,-0.05995791256845351,False,False
GS,Stock,"Goldman Sachs Group, Inc. (The) Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,1.05316730598801,Oklahoma,2023-10-13,2023-09-13,2023-10-12,GS,-4.53996082385959,1.3175566384107995,False,True
UNH,Stock,Unitedhealth Group Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-12.2505455800973,Oklahoma,2023-10-13,2023-09-13,2023-10-12,UNH,15.538651939164117,9.784134975415771,True,True
